index,income_total
2496,189000
2497,180000
2498,126000
2499,270000
2500,265500
2501,180000
2502,135000
2503,115290
2504,225000
2505,180000
2506,270000
2507,270000
2508,144000
2509,180000
2510,157500
2511,112500
2512,270000
2513,157500
2514,315000
2515,112500
2516,180000
2517,112500
2518,144000
2519,202500
2520,225000
2521,144000
2522,112500
2523,261000
2524,180000
2525,247500
2526,157500
2527,157500
2528,135000
2529,382500
2530,202500
2531,157500
2532,270000
2533,85500
2534,387000
2535,675000
2536,148500
2537,270000
2538,270000
2539,180000
2540,180000
2541,225000
2542,90000
2543,202500
2544,112500
2545,202500
2546,90000
2547,202500
2548,135000
2549,360000
2550,157500
2551,270000
2552,175500
2553,112500
2554,405000
2555,157500
2556,225000
2557,157500
2558,270000
2559,292500
2560,67500
2561,180000
2562,90000
2563,202500
2564,247500
2565,202500
2566,135000
2567,135000
2568,135000
2569,126000
2570,67500
2571,81000
2572,112500
2573,270000
2574,405000
2575,202500
2576,427500
2577,157500
2578,67500
2579,270000
2580,112500
2581,180000
2582,247500
2583,157500
2584,292500
2585,112500
2586,202500
2587,315000
2588,202500
2589,225000
2590,315000
2591,225000
2592,90000
2593,252000
2594,180000
2595,135000
2596,180000
2597,270000
2598,54000
2599,135000
2600,99000
2601,225000
2602,72000
2603,256500
2604,225000
2605,112500
2606,144000
2607,54000
2608,180000
2609,135000
2610,225000
2611,202500
2612,292500
2613,114750
2614,135000
2615,220500
2616,90000
2617,157500
2618,81000
2619,270000
2620,157500
2621,90000
2622,225000
2623,270000
2624,180000
2625,202500
2626,270000
2627,450000
2628,90000
2629,342000
2630,126000
2631,130500
2632,126000
2633,225000
2634,292500
2635,202500
2636,225000
2637,67500
2638,112500
2639,135000
2640,63000
2641,81000
2642,180000
2643,58500
2644,225000
2645,225000
2646,360000
2647,225000
2648,157500
2649,180000
2650,135000
2651,135000
2652,184500
2653,99000
2654,162000
2655,202500
2656,121500
2657,180000
2658,135000
2659,180000
2660,225000
2661,103500
2662,148500
2663,85500
2664,90000
2665,81000
2666,144000
2667,180000
2668,180000
2669,180000
2670,225000
2671,157500
2672,90000
2673,360000
2674,225000
2675,225000
2676,135000
2677,225000
2678,112500
2679,225000
2680,198000
2681,202500
2682,112500
2683,90000
2684,90000
2685,220500
2686,130500
2687,270000
2688,112500
2689,157500
2690,360000
2691,360000
2692,225000
2693,225000
2694,247500
2695,225000
2696,135000
2697,112500
2698,135000
2699,382500
2700,108000
2701,270000
2702,225000
2703,135000
2704,238500
2705,121500
2706,83250
2707,144000
2708,135000
2709,121500
2710,225000
2711,180000
2712,225000
2713,157500
2714,157500
2715,216000
2716,135000
2717,157500
2718,202500
2719,315000
2720,157500
2721,211500
2722,225000
2723,247500
2724,144000
2725,225000
2726,112500
2727,126000
2728,81000
2729,126000
2730,225000
2731,90000
2732,144000
2733,38025
2734,292500
2735,135000
2736,67500
2737,135000
2738,315000
2739,252000
2740,90000
2741,135000
2742,180000
2743,95850
2744,180000
2745,112500
2746,315000
2747,180000
2748,135000
2749,292500
2750,180000
2751,450000
2752,90000
2753,180000
2754,135000
2755,99000
2756,270000
2757,157500
2758,202500
2759,270000
2760,225000
2761,270000
2762,157500
2763,112500
2764,180000
2765,247500
2766,337500
2767,135000
2768,180000
2769,229500
2770,202500
2771,225000
2772,112500
2773,184500
2774,130500
2775,243000
2776,207000
2777,112500
2778,225000
2779,225000
2780,270000
2781,144000
2782,180000
2783,108000
2784,225000
2785,216000
2786,306000
2787,103500
2788,135000
2789,315000
2790,450000
2791,270000
2792,135000
2793,562500
2794,270000
2795,157500
2796,157500
2797,81000
2798,148500
2799,144000
2800,112500
2801,180000
2802,112500
2803,360000
2804,360000
2805,225000
2806,180000
2807,153000
2808,112500
2809,121500
2810,72000
2811,238500
2812,180000
2813,225000
2814,360000
2815,50850
2816,180000
2817,216000
2818,135000
2819,292500
2820,225000
2821,157500
2822,112500
2823,495000
2824,112500
2825,202500
2826,180000
2827,180000
2828,360000
2829,247500
2830,135000
2831,135000
2832,225000
2833,135000
2834,180000
2835,135000
2836,157500
2837,225000
2838,315000
2839,270000
2840,157500
2841,292500
2842,135000
2843,135000
2844,121500
2845,126000
2846,135000
2847,225000
2848,85500
2849,90000
2850,270000
2851,144000
2852,67500
2853,112500
2854,162000
2855,247500
2856,112500
2857,193500
2858,157500
2859,90000
2860,180000
2861,135000
2862,945000
2863,112500
2864,292500
2865,292500
2866,135000
2867,202500
2868,225000
2869,67500
2870,90000
2871,112500
2872,360000
2873,157500
2874,270000
2875,135000
2876,180000
2877,121500
2878,225000
2879,112500
2880,135000
2881,270000
2882,157500
2883,207000
2884,126000
2885,157500
2886,225000
2887,180000
2888,126000
2889,67500
2890,112500
2891,135000
2892,121500
2893,270000
2894,171000
2895,229500
2896,135000
2897,315000
2898,112500
2899,112500
2900,167400
2901,225000
2902,148500
2903,157500
2904,180000
2905,157500
2906,256500
2907,225000
2908,126000
2909,225000
2910,202500
2911,166500
2912,157500
2913,157500
2914,90000
2915,180000
2916,157500
2917,162000
2918,103500
2919,99000
2920,67500
2921,270000
2922,162000
2923,180000
2924,225000
2925,180000
2926,292500
2927,297000
2928,157500
2929,135000
2930,157500
2931,247500
2932,270000
2933,135000
2934,450000
2935,135000
2936,101250
2937,202500
2938,202500
2939,337500
2940,225000
2941,90000
2942,108000
2943,112500
2944,139500
2945,76500
2946,337500
2947,90000
2948,171000
2949,630000
2950,112500
2951,108000
2952,225000
2953,157500
2954,360000
2955,135000
2956,54000
2957,315000
2958,306000
2959,180000
2960,126000
2961,103500
2962,270000
2963,112500
2964,211500
2965,180000
2966,135000
2967,180000
2968,135000
2969,112500
2970,135000
2971,292500
2972,112500
2973,99000
2974,202500
2975,360000
2976,90000
2977,202500
2978,157500
2979,180000
2980,112500
2981,112500
2982,121500
2983,112500
2984,180000
2985,270000
2986,180000
2987,72000
2988,225000
2989,112500
2990,171000
2991,270000
2992,202500
2993,180000
2994,225000
2995,270000
2996,216000
2997,202500
2998,126000
2999,108000
3000,144000
3001,225000
3002,135000
3003,143100
3004,135000
3005,315000
3006,193500
3007,225000
3008,135000
3009,184500
3010,126000
3011,225000
3012,126000
3013,90000
3014,270000
3015,112500
3016,270000
3017,135000
3018,225000
3019,90000
3020,292500
3021,270000
3022,112500
3023,112500
3024,225000
3025,121500
3026,270000
3027,157500
3028,315000
3029,103500
3030,112500
3031,225000
3032,112500
3033,135000
3034,144000
3035,225000
3036,157500
3037,247500
3038,247500
3039,126000
3040,405000
3041,112500
3042,103500
3043,90000
3044,157500
3045,270000
3046,135000
3047,315000
3048,234000
3049,135000
3050,306000
3051,135000
3052,180000
3053,360000
3054,157500
3055,157500
3056,112500
3057,270000
3058,99000
3059,315000
3060,180000
3061,180000
3062,360000
3063,202500
3064,112500
3065,135000
3066,112500
3067,112500
3068,247500
3069,157500
3070,90000
3071,135000
3072,243000
3073,180000
3074,225000
3075,74250
3076,157500
3077,157500
3078,360000
3079,112500
3080,76500
3081,225000
3082,67500
3083,135000
3084,166500
3085,135000
3086,202500
3087,90000
3088,180000
3089,207000
3090,207000
3091,103500
3092,202500
3093,405000
3094,157500
3095,135000
3096,112500
3097,67500
3098,175500
3099,216000
3100,157500
3101,225000
3102,225000
3103,225000
3104,234000
3105,270000
3106,211500
3107,90000
3108,270000
3109,171000
3110,112500
3111,135000
3112,76500
3113,208350
3114,56250
3115,202500
3116,67500
3117,180000
3118,225000
3119,180000
3120,270000
3121,135000
3122,95850
3123,135000
3124,90000
3125,225000
3126,90000
3127,220500
3128,135000
3129,90000
3130,360000
3131,157500
3132,450000
3133,135000
3134,112500
3135,225000
3136,427500
3137,315000
3138,90000
3139,112500
3140,99000
3141,112500
3142,126000
3143,225000
3144,76500
3145,112500
3146,81000
3147,360000
3148,270000
3149,90000
3150,112500
3151,78750
3152,231750
3153,162000
3154,112500
3155,90000
3156,166500
3157,180000
3158,157500
3159,139500
3160,225000
3161,247500
3162,405000
3163,247500
3164,112500
3165,405000
3166,216000
3167,157500
3168,81000
3169,112500
3170,315000
3171,247500
3172,30150
3173,139500
3174,85500
3175,135000
3176,225000
3177,225000
3178,126000
3179,112500
3180,405000
3181,135000
3182,360000
3183,157500
3184,112500
3185,180000
3186,108000
3187,225000
3188,135000
3189,180000
3190,270000
3191,67500
3192,270000
3193,67500
3194,270000
3195,315000
3196,450000
3197,180000
3198,103500
3199,337500
3200,225000
3201,112500
3202,135000
3203,135000
3204,144000
3205,247500
3206,121500
3207,112500
3208,135000
3209,225000
3210,261000
3211,135000
3212,292500
3213,103500
3214,117000
3215,90000
3216,193500
3217,306000
3218,112500
3219,180000
3220,81000
3221,135000
3222,540000
3223,157500
3224,121500
3225,112500
3226,67500
3227,108000
3228,67500
3229,135000
3230,135000
3231,157500
3232,450000
3233,279000
3234,270000
3235,81000
3236,450000
3237,157500
3238,90000
3239,450000
3240,225000
3241,180000
3242,144000
3243,135000
3244,180000
3245,49500
3246,90000
3247,360000
3248,450000
3249,247500
3250,135000
3251,108000
3252,67500
3253,67500
3254,112500
3255,292500
3256,247500
3257,360000
3258,112500
3259,270000
3260,99000
3261,72000
3262,157500
3263,270000
3264,202500
3265,225000
3266,337500
3267,202500
3268,180000
3269,315000
3270,180000
3271,148500
3272,67500
3273,67500
3274,202500
3275,270000
3276,108000
3277,180000
3278,180000
3279,135000
3280,360000
3281,135000
3282,135000
3283,135000
3284,265500
3285,225000
3286,126000
3287,225000
3288,76500
3289,315000
3290,180000
3291,180000
3292,225000
3293,216000
3294,90000
3295,157500
3296,180000
3297,135000
3298,405000
3299,38025
3300,202500
3301,225000
3302,222750
3303,418500
3304,337500
3305,90000
3306,67500
3307,225000
3308,198000
3309,202500
3310,315000
3311,157500
3312,135000
3313,144000
3314,126000
3315,634500
3316,450000
3317,135000
3318,216000
3319,157500
3320,202500
3321,112500
3322,337500
3323,117000
3324,270000
3325,103500
3326,180000
3327,81000
3328,114750
3329,157500
3330,450000
3331,90000
3332,360000
3333,180000
3334,135000
3335,180000
3336,202500
3337,202500
3338,382500
3339,157500
3340,247500
3341,211500
3342,76500
3343,112500
3344,405000
3345,135000
3346,135000
3347,270000
3348,135000
3349,261000
3350,202500
3351,270000
3352,225000
3353,126000
3354,67500
3355,81000
3356,135000
3357,540000
3358,76500
3359,301500
3360,90000
3361,148500
3362,405000
3363,126000
3364,112500
3365,391500
3366,225000
3367,225000
3368,135000
3369,135000
3370,135000
3371,202500
3372,180000
3373,225000
3374,216000
3375,135000
3376,225000
3377,117000
3378,180000
3379,180000
3380,315000
3381,135000
3382,103500
3383,270000
3384,180000
3385,112500
3386,450000
3387,270000
3388,180000
3389,180000
3390,180000
3391,157500
3392,153000
3393,157500
3394,121500
3395,112500
3396,112500
3397,157500
3398,225000
3399,202500
3400,225000
3401,270000
3402,157500
3403,81000
3404,180000
3405,67500
3406,112500
3407,180000
3408,225000
3409,180000
3410,90000
3411,90000
3412,108000
3413,112500
3414,144000
3415,270000
3416,135000
3417,157500
3418,121500
3419,360000
3420,306000
3421,72000
3422,157500
3423,81000
3424,202500
3425,90000
3426,135000
3427,252000
3428,630000
3429,175500
3430,270000
3431,189000
3432,315000
3433,252000
3434,274500
3435,157500
3436,135000
3437,135000
3438,283500
3439,135000
3440,225000
3441,157500
3442,292500
3443,180000
3444,135000
3445,247500
3446,450000
3447,67500
3448,112500
3449,90000
3450,337500
3451,135000
3452,180000
3453,117000
3454,121500
3455,211500
3456,56250
3457,391500
3458,189000
3459,112500
3460,129150
3461,180000
3462,135000
3463,135000
3464,391500
3465,225000
3466,135000
3467,180000
3468,180000
3469,180000
3470,211500
3471,270000
3472,157500
3473,157500
3474,157500
3475,225000
3476,423000
3477,180000
3478,180000
3479,184500
3480,247500
3481,112500
3482,202500
3483,180000
3484,90000
3485,121500
3486,135000
3487,112500
3488,247500
3489,144000
3490,121500
3491,247500
3492,220500
3493,157500
3494,117000
3495,202500
3496,238500
3497,270000
3498,315000
3499,243000
3500,211500
3501,69372
3502,90000
3503,135000
3504,112500
3505,202500
3506,315000
3507,135000
3508,135000
3509,270000
3510,135000
3511,171000
3512,148500
3513,81000
3514,202500
3515,225000
3516,135000
3517,337500
3518,90000
3519,175500
3520,36900
3521,126000
3522,94500
3523,247500
3524,180000
3525,252000
3526,103500
3527,315000
3528,112500
3529,90000
3530,337500
3531,225000
3532,234000
3533,540000
3534,225000
3535,148500
3536,67500
3537,90000
3538,135000
3539,225000
3540,234000
3541,157500
3542,207000
3543,162000
3544,157500
3545,315000
3546,202500
3547,405000
3548,202500
3549,121500
3550,180000
3551,157500
3552,135000
3553,135000
3554,202500
3555,225000
3556,135000
3557,157500
3558,112500
3559,157500
3560,90000
3561,180000
3562,76500
3563,157500
3564,180000
3565,135000
3566,81000
3567,450000
3568,112500
3569,265500
3570,180000
3571,135000
3572,157500
3573,67500
3574,72000
3575,112500
3576,157500
3577,202500
3578,135000
3579,180000
3580,72000
3581,117000
